,Country,Year,Precipitation,Temperature,Occurrences,Entity,Urban (%),Rural (%),HDI,PopTotal,Education,Dengue,Y,X
2604,SVN,2008,114.15079999999999,10.1904275,0.0,Slovenia,52.208999999999996,47.791000000000004,0.878,2024.5379999999998,0.868,0.0,45.64,13.99
2605,SYC,2008,122.80086666666666,27.234133333333332,3.0,Seychelles,52.619,47.381001,0.741,90.686,0.634,0.0,-4.35,55.76
2606,THA,2008,139.84541666666667,26.068966666666665,53.0,Thailand,41.242,58.757999,0.7140000000000001,66545.76,0.611,11.0,14.34,101.21
2607,TKL,2008,223.78824999999998,28.62793333333333,0.0,Tokelau,0.0,100.0,0.0,1.126,0.0,0.0,-8.56,-172.5
2608,TLS,2008,123.34715666666666,24.977258333333335,0.0,Timor,27.048000000000002,72.952003,0.599,1078.11,0.46799999999999997,1.0,0.0,0.0
2609,TON,2008,146.08306666666667,25.375183333333336,0.0,Tonga,23.281,76.719002,0.7020000000000001,103.005,0.7390000000000001,1.0,-21.15,-175.22
2610,TTO,2008,133.04754166666666,26.566225,7.0,Trinidad and Tobago,54.402,45.598,0.773,1315.372,0.7040000000000001,13.0,10.68,-61.62
2611,TUR,2008,36.476216666666666,11.901940833333335,0.0,Turkey,69.65100000000001,30.349001,0.71,70440.032,0.555,0.0,40.92,26.32
2612,TUV,2008,219.25750000000002,28.341916666666666,0.0,Tuvalu,52.765,47.235001000000004,0.0,10.34,0.0,0.0,-8.51,179.19
2613,TZA,2008,78.9742725,23.049750000000003,0.0,Tanzania,26.776,73.22399899999999,0.47700000000000004,43270.144,0.4,1.0,0.0,0.0
2614,UGA,2008,98.03832499999999,24.063866666666666,1.0,Uganda,18.384,81.615997,0.47,31663.896,0.473,0.0,0.17,32.48
2615,URY,2008,73.60020833333333,18.318391666666667,1.0,Uruguay,93.99799999999999,6.0019999,0.7659999999999999,3350.824,0.688,0.0,-33.25,-58.02
2616,USA,2008,56.418325,7.006916666666666,5.0,United States,80.438,19.562,0.91,303374.067,0.893,1.0,0.0,0.0
2617,VCT,2008,265.8562833333334,54.81331666666667,0.0,Saint Vincent and the Grenadines,48.18,51.82,0.71,109.165,0.643,0.0,13.16,-61.23
2618,VEN,2008,181.14066666666668,25.698216666666667,3.0,Venezuela,88.031,11.969000000000001,0.753,28141.701,0.662,8.0,10.49,-66.89
2619,VGB,2008,214.8567833333333,25.456050000000005,0.0,British Virgin Islands,44.152,55.848,0.0,25.604,0.0,1.0,18.41,-64.64
2620,VNM,2008,167.80387499999998,23.950883333333334,32.0,Vietnam,29.128,70.872002,0.64,86707.80099999999,0.561,32.0,0.0,0.0
2621,VUT,2008,234.39099999999996,24.04771666666667,0.0,Vanuatu,23.985,76.014999,0.589,225.34,0.519,1.0,-17.74,168.32
2622,WLF,2008,232.45458333333337,27.115449999999996,0.0,Wallis and Futuna,0.0,100.0,0.0,13.984000000000002,0.0,0.0,-13.29,-176.22
2623,WSM,2008,246.567,27.534166666666675,0.0,Samoa,20.524,79.475998,0.685,183.52599999999998,0.6659999999999999,1.0,-13.63,-172.62
2624,YEM,2008,14.368537499999997,23.347849999999998,3.0,Yemen,30.619,69.380997,0.485,22356.391,0.311,3.0,15.77,44.04
2625,ZAF,2008,35.78919916666667,18.407166666666665,0.0,South Africa,61.153999999999996,38.846001,0.633,50412.129,0.6809999999999999,0.0,-33.93,18.44
2626,COD,2008,125.37941666666666,24.493391666666668,0.0,Democratic Republic of Congo,38.976,61.023998,0.39,60373.608,0.39799999999999996,0.0,0.0,0.0
2627,ZMB,2008,81.67129416666667,21.89714166666667,0.0,Zambia,38.371,61.629002,0.517,13082.517,0.5379999999999999,0.0,-12.17,26.38
2628,ABW,2009,47.81819166666667,28.309216666666668,0.0,Aruba,43.42100000000001,56.578998999999996,0.0,101.45299999999999,0.0,0.0,12.52,-70.03
2629,AFG,2009,30.516638333333333,14.088180833333332,0.0,Afghanistan,23.528000000000002,76.472,0.45299999999999996,28004.331000000002,0.359,0.0,34.53,69.17
2630,AGO,2009,86.86581833333334,22.045299999999994,0.0,Angola,59.034,40.966,0.522,22549.547000000002,0.40399999999999997,0.0,-8.81,13.23
2631,AIA,2009,119.25374166666666,25.610358333333334,0.0,Anguilla,100.0,0.0,0.0,13.565,0.0,0.0,18.23,-63.04
2632,ALB,2009,103.10453333333334,12.403514166666666,0.0,Albania,51.076,48.924,0.7290000000000001,2962.635,0.652,0.0,40.15,19.79
2633,ARG,2009,41.04019999999999,14.875953333333333,3.0,Argentina,90.691,9.309,0.799,40799.407,0.775,10.0,-26.41,-54.58
2634,ASM,2009,257.09465833333326,27.529975000000004,0.0,American Samoa,87.697,12.302999999999999,0.0,56.227,0.0,0.0,-14.27,-170.58
2635,ATG,2009,180.55985,25.850624999999994,1.0,Antigua and Barbuda,26.818,73.181999,0.77,93.581,0.672,0.0,17.15,-61.8
2636,AUS,2009,38.28921666666666,22.23705,3.0,Australia,85.06299999999999,14.937000000000001,0.9209999999999999,21739.04,0.909,11.0,-9.42,142.54
2637,AUT,2009,109.63885,7.373314166666667,0.0,Austria,57.683,42.317001,0.8859999999999999,8370.038,0.8190000000000001,0.0,47.14,16.26
2638,BEL,2009,69.486675,10.6797025,0.0,Belgium,97.603,2.3970001,0.899,10860.29,0.87,0.0,51.21,4.12
2639,BEN,2009,90.27984500000001,28.209725000000002,0.0,Benin,42.58,57.419998,0.46799999999999997,8944.706,0.389,0.0,6.48,2.63
2640,BFA,2009,70.79370083333333,29.002125000000003,0.0,Burkina Faso,24.079,75.920998,0.366,15141.098999999998,0.22,0.0,12.42,-3.17
2641,BGD,2009,164.03466166666664,26.122975,8.0,Bangladesh,29.709,70.291,0.535,150454.708,0.409,5.0,24.13,90.29
2642,BGR,2009,60.28859166666666,11.795724166666668,0.0,Bulgaria,71.96300000000001,28.037001,0.774,7456.03,0.746,0.0,42.45,27.31
2643,BHS,2009,101.83285000000002,25.723133333333337,0.0,Bahamas,82.385,17.615,0.787,354.856,0.713,0.0,25.07,-77.34
2644,BIH,2009,98.17129166666666,10.881746666666666,0.0,Bosnia and Herzegovina,45.239,54.761002000000005,0.72,3746.5609999999997,0.625,0.0,44.67,16.99
2645,BLZ,2009,138.56410833333334,25.838291666666667,1.0,Belize,45.245,54.755001,0.6990000000000001,313.92900000000003,0.6940000000000001,2.0,17.07,-89.14
2646,BMU,2009,119.74148333333333,21.45,0.0,Bermuda,100.0,0.0,0.0,64.303,0.0,0.0,32.3,-64.75
2647,BOL,2009,99.9437416666667,20.85885,1.0,Bolivia,65.984,34.015999,0.647,9758.748,0.647,22.0,-17.78,-63.17
2648,BRA,2009,160.88258333333334,25.568141666666666,15.0,Brazil,84.044,15.956,0.718,194895.996,0.61,91.0,-27.53,-48.51
2649,BRB,2009,157.1715,26.787341666666666,0.0,Barbados,32.063,67.936996,0.7829999999999999,278.47,0.7509999999999999,0.0,13.1,-59.62
2650,BRN,2009,287.03416666666664,25.756058333333332,0.0,Brunei,74.608,25.392,0.8420000000000001,383.772,0.685,0.0,0.0,0.0
2651,BTN,2009,142.26081000000002,12.675172500000002,0.0,Bhutan,34.01,65.989998,0.5539999999999999,714.4580000000001,0.384,1.0,26.87,90.49
2652,CAF,2009,109.20118583333333,25.99523333333333,5.0,Central African Republic,38.694,61.306000000000004,0.34299999999999997,4404.23,0.3,0.0,4.37,18.58
2653,CAN,2009,39.07344166666666,-6.3187825,0.0,Canada,80.758,19.242001000000002,0.899,33789.831,0.857,0.0,46.35,-83.58
2654,CHE,2009,121.3030333333333,7.519356666666667,0.0,Switzerland,73.581,26.419001,0.927,7737.161,0.873,0.0,46.22,8.77
2655,CHN,2009,43.90619000000001,7.253823333333333,0.0,China,47.88,52.119999,0.6940000000000001,1352068.091,0.586,11.0,4229614932.0,123684631.0
2656,CIV,2009,119.89250666666665,26.58393333333333,0.0,Cote d'Ivoire,46.91,53.09,0.43700000000000006,19936.366,0.368,2.0,0.0,0.0
2657,CMR,2009,118.06774166666666,25.397775,3.0,Cameroon,50.95399999999999,49.046001000000004,0.499,19432.541,0.455,0.0,5.96,10.16
2658,COG,2009,138.45428333333334,24.911566666666662,0.0,Congo,62.8,37.200001,0.55,4253.712,0.49200000000000005,0.0,-4.26,15.2
2659,COK,2009,167.9471,24.41904166666667,0.0,Cook Islands,72.99600000000001,27.004,0.0,18.868,0.0,3.0,-21.9,-157.96
2660,COL,2009,207.66233333333335,24.655941666666667,7.0,Colombia,77.587,22.413,0.715,45416.181,0.639,1.0,-4.22,-69.94
2661,COM,2009,122.751425,25.958874999999995,0.0,Comoros,27.921,72.079002,0.47600000000000003,673.252,0.42200000000000004,0.0,-11.55,43.39
2662,CRI,2009,226.83871666666667,50.689299999999996,0.0,Costa Rica,70.575,29.424999,0.752,4488.263,0.65,3.0,9.99,-84.77
2663,CUB,2009,98.23144166666668,25.545516666666668,1.0,Cuba,76.505,23.495001000000002,0.782,11318.601999999999,0.841,2.0,23.14,-82.36
2664,CYM,2009,94.06648333333332,27.26664166666667,0.0,Cayman Islands,100.0,0.0,0.0,54.278999999999996,0.0,0.0,19.29,-81.38
2665,CZE,2009,62.10319166666667,9.033395,0.0,Czech Republic,73.324,26.676001,0.857,10486.845,0.85,0.0,49.12,16.59
2666,DEU,2009,61.88630833333334,9.669163333333332,0.0,Germany,76.771,23.229,0.917,80965.61200000001,0.924,0.0,47.71,7.77
2667,DJI,2009,17.962095,28.63971666666667,0.0,Djibouti,76.944,23.055999999999997,0.441,836.84,0.284,0.0,11.59,43.15
2668,DMA,2009,235.1252333333333,25.082925000000003,0.0,Dominica,67.79899999999999,32.201,0.72,71.229,0.613,0.0,15.57,-61.32
2669,DOM,2009,119.92859166666666,24.034641666666662,0.0,Dominican Republic,72.542,27.458000000000002,0.696,9767.758,0.601,17.0,18.52,-69.93
2670,DZA,2009,8.184488333333332,23.758574999999997,0.0,Algeria,66.82600000000001,33.174,0.7190000000000001,35465.76,0.608,0.0,36.64,4.21
2671,ESP,2009,49.696025,14.31829,0.0,Spain,78.21,21.790001,0.858,46476.072,0.764,0.0,38.06,-1.52
2672,FJI,2009,214.0138333333333,24.187308333333338,0.0,Fiji,51.658,48.341999,0.7070000000000001,851.967,0.723,4.0,-18.12,178.43
2673,FRA,2009,66.61091666666668,12.742286666666667,4.0,France,78.117,21.882998999999998,0.878,62687.52099999999,0.8059999999999999,0.0,41.86,8.97
2674,GAB,2009,153.08244,25.351950000000002,0.0,Gabon,84.955,15.045,0.6609999999999999,1586.754,0.594,1.0,0.44,9.43
2675,GEO,2009,93.82405,7.322596666666668,0.0,Georgia,55.15,44.849998,0.731,4287.696,0.775,0.0,4310186.0,40618588.0
2676,GHA,2009,101.1082725,27.61316666666667,0.0,Ghana,50.031000000000006,49.969002,0.547,23903.831000000002,0.516,0.0,6.73,-1.73
2677,GIN,2009,131.84983416666668,26.108766666666668,0.0,Guinea,33.391,66.609001,0.39899999999999997,10556.524,0.284,0.0,9.5,-13.72
2678,GLP,2009,240.86465833333332,24.999341666666666,2.0,Guadeloupe,98.406,1.594,0.0,449.333,0.0,1.0,16.24,-61.53
2679,GMB,2009,89.40257333333334,27.79825,0.0,Gambia,54.937,45.063,0.43799999999999994,1639.56,0.336,0.0,13.38,-14.41
2680,GRC,2009,70.65360833333332,14.640313333333337,5.0,Greece,75.932,24.068001000000002,0.858,11443.828000000001,0.794,0.0,37.09,21.97
2681,GRD,2009,101.15832499999999,27.249974999999996,0.0,Grenada,35.871,64.128998,0.738,104.296,0.711,0.0,12.02,-61.75
2682,GTM,2009,190.45608333333334,24.311683333333335,0.0,Guatemala,48.104,51.896,0.604,14316.208,0.445,4.0,15.73,-88.68
2683,GUF,2009,205.99831666666662,26.048874999999995,1.0,French Guiana,82.583,17.417,0.0,228.13400000000001,0.0,3.0,5.5,-54.03
2684,GUM,2009,644.0241666666667,27.580441666666673,0.0,Guam,94.008,5.992000099999999,0.0,159.231,0.0,0.0,13.44,144.79
2685,GUY,2009,173.13450833333334,26.098683333333337,0.0,Guyana,26.869,73.130997,0.624,745.693,0.565,2.0,8.2,-59.78
2686,HND,2009,145.31816666666666,24.398566666666664,0.0,Honduras,51.225,48.775002,0.591,8035.021,0.469,3.0,14.08,-87.22
2687,HRV,2009,88.06677499999999,11.906136666666667,0.0,Croatia,54.986999999999995,45.013000000000005,0.802,4341.084,0.746,0.0,42.72,18.03
2688,HTI,2009,102.60555833333335,24.50058333333334,0.0,Haiti,46.528,53.472,0.47,9852.87,0.39399999999999996,0.0,19.05,-72.47
2689,IDN,2009,242.81974999999997,26.184375,30.0,Indonesia,49.13399999999999,50.866001000000004,0.6559999999999999,239340.478,0.5820000000000001,12.0,-7.26,112.75
2690,IND,2009,76.88583833333334,25.191999999999997,34.0,India,30.587,69.413002,0.57,1214270.132,0.466,25.0,18.95,72.95
2691,ISR,2009,17.55145916666667,20.72961666666666,2.0,Israel,91.76299999999999,8.2370005,0.882,7267.895,0.855,0.0,32.75,34.98
2692,ITA,2009,80.52615,12.814966666666669,0.0,Italy,68.209,31.791,0.868,59641.852999999996,0.774,0.0,36.92,14.67
2693,JAM,2009,110.99173333333333,24.940924999999996,0.0,Jamaica,53.556999999999995,46.443001,0.7090000000000001,2804.0820000000003,0.645,0.0,18.47,-77.92
2694,JPN,2009,137.24253333333334,11.524082499999999,0.0,Japan,89.98899999999999,10.011000000000001,0.88,128566.659,0.7959999999999999,0.0,35.72,139.74
2695,KEN,2009,55.0265,25.616983333333334,0.0,Kenya,23.183000000000003,76.817001,0.5329999999999999,40237.204,0.494,0.0,-0.67,37.35
2696,KHM,2009,162.21480499999998,27.401041666666668,0.0,Cambodia,19.93,80.07,0.521,14090.208,0.42200000000000004,3.0,13.85,106.16
2697,KIR,2009,92.32103333333333,92.32103333333333,0.0,Kiribati,46.547,53.452999,0.584,100.568,0.5920000000000001,0.0,1.36,173.13
2698,KNA,2009,165.39583333333334,24.94373333333333,0.0,Saint Kitts and Nevis,31.463,68.537003,0.74,50.886,0.618,0.0,17.3,-62.73
2699,KOR,2009,110.06062500000002,11.634062499999999,0.0,South Korea,81.835,18.165001,0.8690000000000001,49379.208,0.8320000000000001,0.0,0.0,0.0
2700,LAO,2009,141.378445,141.378445,12.0,Laos,29.475,70.525002,0.539,6152.036,0.42,0.0,0.0,0.0
2701,LBN,2009,48.323124166666666,16.535863333333335,0.0,Lebanon,87.18700000000001,12.812999999999999,0.7559999999999999,4183.156,0.633,0.0,34.4,36.39
2702,LBR,2009,200.57955833333332,25.55774166666666,0.0,Liberia,47.445,52.555,0.40399999999999997,3811.528,0.401,0.0,5.88,-10.04
2703,LCA,2009,175.551475,26.83145,0.0,Saint Lucia,19.213,80.787003,0.7240000000000001,171.02200000000002,0.623,0.0,14.03,-60.98
2704,LKA,2009,132.93567499999997,27.349975,1.0,Sri Lanka,18.242,81.758003,0.74,20075.086,0.738,19.0,7.07,80.01
2705,MAC,2009,157.30100166666665,22.87833333333333,0.0,Macao,100.0,0.0,0.0,525.313,0.0,0.0,0.0,0.0
2706,MDG,2009,116.79818333333333,25.968875000000008,16.0,Madagascar,31.301,68.69899699999999,0.503,20569.121,0.48100000000000004,0.0,-15.72,46.32
2707,MDV,2009,194.31024166666666,28.239083333333337,0.0,Maldives,36.021,63.979,0.66,354.501,0.47700000000000004,1.0,4.17,73.5
2708,MEX,2009,55.251834166666676,21.534333333333333,51.0,Mexico,77.52,22.48,0.743,115505.228,0.627,52.0,14.91,-92.26
2709,MHL,2009,182.56449166666667,27.94223333333333,0.0,Marshall Islands,73.093,26.906999999999996,0.0,52.32,0.0,0.0,8.72,167.74
2710,MLT,2009,46.0774625,19.101824999999998,0.0,Malta,94.001,5.9990001,0.83,414.045,0.7440000000000001,0.0,35.9,14.45
2711,MMR,2009,84.82119583333333,23.624200000000002,0.0,Myanmar,28.695,71.305,0.519,49800.69,0.381,13.0,16.78,96.15
2712,MNE,2009,112.27393333333333,9.9574575,0.0,Montenegro,63.808,36.192001,0.7879999999999999,622.852,0.78,0.0,42.7,19.4
2713,MNP,2009,559.3904166666667,27.449991666666662,0.0,Northern Mariana Islands,90.87200000000001,9.128000300000002,0.0,55.674,0.0,0.0,15.14,145.72
2714,MOZ,2009,75.22544750000002,24.257083333333338,0.0,Mozambique,31.328000000000003,68.67199699999999,0.397,23524.063,0.366,0.0,-22.45,31.33
2715,MSR,2009,185.48963333333333,25.75265,0.0,Montserrat,9.19,90.809998,0.0,4.923,0.0,0.0,16.71,-62.21
2716,MTQ,2009,226.0583333333333,25.288058333333336,32.0,Martinique,89.09100000000001,10.909,0.0,396.204,0.0,1.0,14.6,-61.07
2717,MUS,2009,158.85293333333334,24.311966666666667,0.0,Mauritius,41.666000000000004,58.333999999999996,0.741,1244.024,0.655,4.0,-19.72,63.38
2718,MYS,2009,287.63575,25.771741666666667,41.0,Malaysia,70.075,29.924999,0.765,27605.382999999998,0.6759999999999999,16.0,6.12,102.26
2719,MYT,2009,123.85997916666663,26.870408333333334,0.0,Mayotte,49.368,50.632,0.0,202.503,0.0,0.0,-12.83,45.17
2720,NCL,2009,157.51862500000001,22.261733333333336,1.0,New Caledonia,66.624,33.375999,0.0,247.41299999999998,0.0,2.0,-22.3,166.44
2721,NGA,2009,92.9913075,27.820458333333335,0.0,Nigeria,42.588,57.411999,0.49,154402.18099999998,0.43799999999999994,1.0,7.15,3.36
2722,NIC,2009,173.63685333333333,25.64265833333334,0.0,Nicaragua,56.721000000000004,43.278999,0.615,5666.581,0.513,12.0,13.02,-87.53
2723,NIU,2009,184.44949166666666,25.062474999999996,0.0,Niue,37.902,62.098,0.0,1.636,0.0,0.0,-19.06,-169.87
2724,NLD,2009,62.74249166666666,10.4161475,0.0,Netherlands,86.288,13.712,0.9059999999999999,16626.926,0.865,0.0,51.19,5.87
2725,NPL,2009,90.88009916666668,13.559229166666668,0.0,Nepal,16.434,83.566002,0.514,26741.103,0.41600000000000004,0.0,27.96,84.9
2726,NRU,2009,198.5,27.824974999999995,0.0,Nauru,100.0,0.0,0.0,9.945,0.0,0.0,-0.52,166.92
2727,NZL,2009,138.32633333333334,9.745487500000001,0.0,New Zealand,86.22,13.78,0.898,4323.482,0.897,0.0,-36.96,174.9
2728,PAK,2009,23.09146166666667,20.959116666666667,7.0,Pakistan,34.793,65.207001,0.522,167049.58,0.359,7.0,32.08,72.67
2729,PAN,2009,238.44284166666668,25.70520833333333,0.0,Panama,64.851,35.148998,0.7559999999999999,3579.385,0.665,10.0,9.08,-79.39
2730,PER,2009,133.97954166666668,19.8563,2.0,Peru,76.241,23.759001,0.715,29001.507,0.6559999999999999,9.0,-3.54,-73.45
2731,PHL,2009,233.56764166666673,25.614091666666667,0.0,Philippines,45.371,54.629002,0.659,92220.879,0.615,30.0,14.41,121.04
2732,PNG,2009,273.94975,24.99940833333333,0.0,Papua New Guinea,13.037,86.962997,0.51,6947.446999999999,0.389,0.0,-9.15,142.72
2733,PRI,2009,202.55405,25.480616666666666,0.0,Puerto Rico,93.884,6.1160002,0.0,3726.3309999999997,0.0,7.0,18.24,-66.04
2734,PRY,2009,93.49708333333335,23.79655,6.0,Paraguay,58.937,41.063,0.659,6127.8369999999995,0.5760000000000001,17.0,-25.28,-57.64
2735,PYF,2009,116.32084166666664,24.996349999999996,1.0,French Polynesia,59.742,40.257999,0.0,265.58099999999996,0.0,25.0,-17.53,-149.56
2736,REU,2009,175.19342500000002,31.835641666666664,0.0,Reunion,98.20100000000001,1.7990000000000002,0.0,823.5369999999999,0.0,1.0,0.0,0.0
2737,ROU,2009,54.434574999999995,10.444721666666668,0.0,Romania,53.698,46.301998,0.7979999999999999,20617.955,0.7859999999999999,0.0,44.44,26.11
2738,RUS,2009,36.86575,-5.465383333333334,0.0,Russia,73.642,26.358,0.7709999999999999,143092.765,0.763,0.0,0.0,0.0
2739,SAU,2009,4.50485,25.89078333333333,2.0,Saudi Arabia,81.867,18.132998999999998,0.7959999999999999,26661.492000000002,0.664,3.0,21.54,39.17
2740,SDN,2009,29.55707,28.64655833333333,4.0,Sudan,32.993,67.00700400000001,0.46799999999999997,33650.619,0.305,0.0,19.62,37.22
2741,SEN,2009,67.2628775,28.399199999999997,1.0,Senegal,43.358999999999995,56.640999,0.449,12550.917,0.294,3.0,14.67,-17.44
2742,SGP,2009,194.17509166666665,28.10615,3.0,Singapore,100.0,0.0,0.884,4965.518,0.753,1.0,1.37,103.88
2743,SLB,2009,252.3695,25.650333333333332,0.0,Solomon Islands,19.589000000000002,80.41100300000001,0.49700000000000005,516.0790000000001,0.43200000000000005,0.0,-9.43,160.05
2744,SLE,2009,190.29087,26.264583333333334,0.0,Sierra Leone,38.466,61.534,0.381,6310.26,0.342,0.0,9.69,-11.72
2745,SLV,2009,141.54285833333336,24.960975,0.0,El Salvador,64.57,35.43,0.659,6137.276,0.56,0.0,13.74,-89.18
2746,SOM,2009,22.025364166666666,27.436725,0.0,Somalia,37.645,62.355,0.0,11707.99,0.0,0.0,10.43,45.01
2747,SRB,2009,69.68714999999999,11.685639166666666,1.0,Serbia,54.772,45.228001,0.759,9064.756,0.726,0.0,44.92,19.67
2748,SUR,2009,170.11120000000003,26.14920833333333,0.0,Suriname,66.41199999999999,33.588001,0.677,520.619,0.542,0.0,5.83,-55.17
2749,SVK,2009,68.26022499999999,8.8593125,0.0,Slovakia,54.96,45.040001000000004,0.8240000000000001,5400.719,0.795,0.0,48.68,21.29
2750,SVN,2009,110.92703333333333,10.184640833333333,0.0,Slovenia,52.433,47.567001,0.878,2035.424,0.873,0.0,45.64,13.99
2751,SYC,2009,140.62003333333334,27.409266666666667,0.0,Seychelles,52.968999999999994,47.030998,0.741,91.03399999999999,0.637,0.0,-4.35,55.76
2752,THA,2009,131.7415375,26.579325,21.0,Thailand,42.543,57.457001,0.718,66881.867,0.618,28.0,14.34,101.21
2753,TKL,2009,223.78824999999998,28.64191666666667,0.0,Tokelau,0.0,100.0,0.0,1.126,0.0,0.0,-8.56,-172.5
2754,TLS,2009,102.519525,25.538983333333334,0.0,Timor,27.389,72.611,0.61,1092.021,0.47600000000000003,0.0,0.0,0.0
2755,TON,2009,140.35378333333335,25.274600000000003,0.0,Tonga,23.335,76.665001,0.706,103.604,0.748,1.0,-21.15,-175.22
2756,TTO,2009,121.359625,26.828633333333332,1.0,Trinidad and Tobago,54.213,45.786999,0.772,1321.618,0.706,3.0,10.68,-61.62
2757,TUR,2009,57.201914166666675,11.943491666666665,0.0,Turkey,70.241,29.759001,0.718,71339.185,0.578,0.0,40.92,26.32
2758,TUV,2009,247.6023333333333,28.37210833333334,0.0,Tuvalu,53.782,46.217999,0.0,10.440999999999999,0.0,0.0,-8.51,179.19
2759,TZA,2009,80.93375416666665,23.41335833333333,0.0,Tanzania,27.439,72.560997,0.486,44664.231,0.41,0.0,0.0,0.0
2760,UGA,2009,97.48723333333334,24.733316666666667,2.0,Uganda,18.878,81.122002,0.47700000000000004,32771.895,0.47700000000000004,0.0,0.17,32.48
2761,URY,2009,106.23316666666666,17.975526666666664,0.0,Uruguay,94.209,5.7909999,0.778,3362.755,0.713,0.0,-33.25,-58.02
2762,USA,2009,56.707316666666664,7.165007499999999,3.0,United States,80.60600000000001,19.393998999999997,0.91,306076.36199999996,0.8959999999999999,1.0,0.0,0.0
2763,VCT,2009,224.30596666666668,55.579883333333335,0.0,Saint Vincent and the Grenadines,48.568999999999996,51.431000000000004,0.713,109.25299999999999,0.648,1.0,13.16,-61.23
2764,VEN,2009,126.17955,25.9717,13.0,Venezuela,88.057,11.943,0.753,28587.322999999997,0.6679999999999999,25.0,10.49,-66.89
2765,VGB,2009,207.52035,25.948958333333337,0.0,British Virgin Islands,44.479,55.521,0.0,26.447,0.0,0.0,18.41,-64.64
2766,VNM,2009,144.29308333333333,24.724683333333335,2.0,Vietnam,29.761999999999997,70.237999,0.6559999999999999,87565.40699999999,0.598,35.0,0.0,0.0
2767,VUT,2009,201.81125,24.292791666666663,0.0,Vanuatu,24.285999999999998,75.71399699999999,0.59,230.785,0.521,0.0,-17.74,168.32
2768,WLF,2009,226.9405833333334,27.11505,0.0,Wallis and Futuna,0.0,100.0,0.0,13.706,0.0,1.0,-13.29,-176.22
2769,WSM,2009,255.36139999999997,27.5605,0.0,Samoa,20.3,79.699997,0.687,184.826,0.6709999999999999,0.0,-13.63,-172.62
2770,YEM,2009,13.530491666666668,24.195525,0.0,Yemen,31.194000000000003,68.806,0.491,22974.929,0.318,0.0,15.77,44.04
2771,ZAF,2009,40.234824999999994,18.358633333333334,0.0,South Africa,61.687,38.313,0.642,50970.818,0.6940000000000001,0.0,-33.93,18.44
2772,COD,2009,128.98608333333334,25.01138333333333,0.0,Democratic Republic of Congo,39.491,60.508998999999996,0.397,62409.435,0.408,0.0,0.0,0.0
2773,ZMB,2009,90.56664666666666,22.391916666666663,0.0,Zambia,38.861,61.138999999999996,0.5329999999999999,13456.417,0.546,0.0,-12.17,26.38
2774,ABW,2010,134.413215,28.41636666666666,0.0,Aruba,43.059,56.941002000000005,0.0,101.669,0.0,0.0,12.52,-70.03
2775,AFG,2010,23.133915833333333,14.489468333333335,0.0,Afghanistan,23.737,76.263,0.46299999999999997,28803.167,0.371,0.0,34.53,69.17
2776,AGO,2010,79.2427325,22.11785833333333,0.0,Angola,59.783,40.216999,0.52,23369.131,0.39799999999999996,0.0,-8.81,13.23
2777,AIA,2010,175.70816666666667,25.829133333333328,0.0,Anguilla,100.0,0.0,0.0,13.769,0.0,0.0,18.23,-63.04
2778,ALB,2010,106.7238175,12.467121666666669,0.0,Albania,52.163000000000004,47.837002000000005,0.741,2940.525,0.6729999999999999,0.0,40.15,19.79
2779,ARG,2010,43.804966666666665,14.368443333333332,6.0,Argentina,90.84899999999999,9.151,0.813,41223.888999999996,0.802,8.0,-26.41,-54.58
2780,ASM,2010,258.8695,27.371624999999998,0.0,American Samoa,87.594,12.405999999999999,0.0,55.637,0.0,0.0,-14.27,-170.58
2781,ATG,2010,247.76789166666666,26.271491666666662,0.0,Antigua and Barbuda,26.238000000000003,73.762001,0.7659999999999999,94.661,0.667,0.0,17.15,-61.8
2782,AUS,2010,54.88021666666666,21.573808333333332,2.0,Australia,85.182,14.818,0.9229999999999999,22120.064,0.9129999999999999,7.0,-9.42,142.54
2783,AUT,2010,101.087125,6.370309166666668,0.0,Austria,57.398999999999994,42.601002,0.895,8409.949,0.8370000000000001,0.0,47.14,16.26
2784,BEL,2010,74.479325,9.28421,1.0,Belgium,97.65100000000001,2.349,0.903,10938.739,0.871,0.0,51.21,4.12
2785,BEN,2010,95.19947833333335,28.3591,0.0,Benin,43.093,56.907001,0.473,9199.259,0.4,0.0,6.48,2.63
2786,BFA,2010,69.10716083333334,29.211083333333335,0.0,Burkina Faso,24.633000000000003,75.366997,0.375,15605.216999999999,0.23199999999999998,0.0,12.42,-3.17
2787,BGD,2010,175.86754416666668,26.076449999999998,0.0,Bangladesh,30.462,69.538002,0.545,152149.10199999998,0.425,0.0,24.13,90.29
2788,BGR,2010,64.44125833333332,11.877573333333332,0.0,Bulgaria,72.30199999999999,27.698,0.779,7404.59,0.7559999999999999,0.0,42.45,27.31
2789,BHS,2010,111.93117500000001,24.828374999999998,0.0,Bahamas,82.427,17.573,0.789,360.832,0.716,0.0,25.07,-77.34
2790,BIH,2010,131.923925,10.179721666666666,1.0,Bosnia and Herzegovina,45.558,54.442001,0.713,3722.0840000000003,0.608,0.0,44.67,16.99
2791,BLZ,2010,184.79528333333334,25.533075,0.0,Belize,45.228,54.771999,0.6990000000000001,321.608,0.695,0.0,17.07,-89.14
2792,BMU,2010,96.799825,20.84165,0.0,Bermuda,100.0,0.0,0.0,63.956,0.0,0.0,32.3,-64.75
